x,y,z,label
-0.0191478238382155,4.0381137757130015e-05,-0.0047687669568704,2
-0.2416502021102962,0.0060696576595754,-0.0111038397594358,4
0.0333303342562506,-0.3502078671287137,0.0424705587253127,3
0.0664502061794045,-0.3535140726221013,-0.2016000780367393,3
-0.2418419346051194,0.0057531017874639,-0.0112677562712924,4
0.5190292978513573,-0.0286459696486444,0.0217887402864607,4
0.0322296738600128,-0.3503895267712075,0.0423416595244877,3
-0.0235326574724688,0.018595610699251,-0.0112396479922114,2
-0.0169554070210889,0.0001989728434109,-0.0033418547285644,2
-0.0279064077889765,0.3558668313162798,0.0514935027830595,3
-0.0222029857357445,-0.3538410599785902,0.0162395713574343,3
0.5185691398637816,-0.0288570068967187,0.0223351286593161,4
0.0221555160708048,-0.0187318702065172,0.0110949336921938,1
-0.0212757578077796,0.0018641857527757,-0.0033750387338739,2
0.0158663623882482,-0.0052724410016449,-0.0040387188400627,2
0.0096077801188135,0.0303608063975008,0.0091599779729112,1
-0.0271059275008035,0.3550311969608082,0.0529758435925465,3
-0.0055930197561568,-0.3276457395309808,0.1659559931156194,3
-0.0239040063481119,-0.3552216732615433,0.0016739616642144,3
-0.0369118110309216,0.3540865668198403,0.0498822627727476,3
0.1928456415481643,0.1243335866956213,-0.004161447940611,1
0.0508408405600329,-0.3493722327732422,0.0473042787562485,3
0.0314067286508223,-0.0066204704997022,-0.0036736947816589,2
0.0471386192272332,-0.3487909219172619,0.0498178131723351,3
0.031019831565447,-0.0070169497638367,-0.0040387188400627,2
-0.0165685099357136,0.0135206761183296,-0.0033750387338739,2
-0.0314085090497329,-0.3523151189816421,0.0135326881401103,3
-0.2422253995947658,0.018415336671921,-0.0081533425460165,4
-0.020501963637029,0.0020227774584295,-0.0030431986807795,2
0.0150925682174976,0.0173268770540207,-0.0054988150736781,2
0.0012932388391122,-0.0024177902998766,-0.0035409587604211,2
0.0019114829454641,0.3666210821519141,-0.076825651638183,3
-0.2405765001392861,0.0002661333375325,0.0276897347132993,4
-0.0314085090497329,0.3555035120312921,0.0505267587768723,3
0.0314712114983849,-0.0069376539110098,-0.0035741427657306,2
0.0224282929393263,0.0026550384130549,0.0121368329256536,1
0.0698522474041393,-0.35325974912261,-0.199666590024365,3
0.0128129083239417,-0.0171116498565496,0.0113181978136495,1
0.0318581085837601,-0.0072548373223174,-0.0035409587604211,2
0.0752554893493064,-0.3534414087651038,-0.1992154428214776,3
0.0074937593877715,-0.0197040024164978,0.0103507199540082,1
0.0081757015590754,-0.018245804101527,0.0107972481969196,1
-0.2419953206009779,0.0186263739199953,-0.0087543697561575,4
-0.2420720135989072,0.0194705229122925,-0.0091914804544418,4
-0.0186964439052777,0.0005954521075454,-0.0033418547285644,2
-0.0217271377407174,0.0014677064886412,-0.0037732467975872,2
0.0211539558883771,-0.0116161092277967,-0.004138270855991,2
-0.0199861008565286,0.0075734871563123,-0.0033750387338739,2
-0.0155990233583181,0.3527059535368872,0.0706994837059778,3
0.03160017719351,-0.0063825829412215,-0.0038396148082061,2
-0.243069022571988,0.0193650042882553,-0.0082626202205876,4
-0.0215025654835932,-0.3536594003360964,0.015659524953722,3
-0.2405381536403214,0.0015323568259782,0.0280175677370126,4
-0.240806579133074,0.0004771705856068,0.0281814842488692,4
-0.2421870530958011,0.0059641390355382,-0.0119234223187189,4
-0.0019170425762219,0.1115338459308774,0.0185370710740499,1
0.0059252923937726,0.0148066910378119,0.0127322039162021,1
-0.0163105785454634,0.0135206761183296,-0.0042378228719194,2
0.0052134641341773,0.3660034393674351,-0.078179093246845,3
-0.0198571351614035,0.0074941913034854,-0.0035077747551116,2
-0.017084372716214,0.000119676990584,-0.0036405107763494,2
0.5184924468658523,-0.0278018206563473,0.0222804898220306,4
-0.0181160982772147,0.0006747479603723,-0.0035077747551116,2
-0.0208888607224043,0.0012298189301605,-0.0035077747551116,2
0.0100851396387262,0.0297127182575138,0.0102018772063711,1
0.0636485251707993,-0.3559119799030198,-0.1548096681372807,3
-0.2419953206009779,0.0054365459153525,-0.0114863116204346,4
0.0193484361566258,-0.0116954050806236,-0.0040387188400627,2
-0.0063935000443297,-0.3277910672449759,0.1653114971114947,3
-0.2400779956527457,0.0019544313221268,0.0282907619234403,4
-0.2422253995947658,0.0053310272913154,-0.011322395108578,4
0.0207670588030018,-0.0116954050806236,-0.0041050868506816,2
-0.2426088645844122,0.0055420645393897,-0.0109945620848647,4
-0.031908809229841,0.3559394951732773,0.0483354723628481,3
0.0199932646322512,-0.0112989258164891,-0.0036736947816589,2
-0.0277062877169332,0.3557215036022847,0.0498822627727476,3
-0.2421103600978718,0.0186263739199953,-0.0083718978951587,4
-0.0338099499142516,0.3556851716737859,0.0493666659694478,3
0.008107507341945,-0.0198660244514946,0.010053034458734,1
0.0306974173276343,-0.0063825829412215,-0.0034082227391833,2
-0.2420336670999426,0.0062806949076497,-0.0117048669695768,4
0.0013111227293344,0.3656037881539487,-0.0748277140253962,3
-0.0332095896981219,0.3556851716737859,0.0492377667686228,3
-0.0331095296621003,0.3554308481742946,0.0495600147706852,3
-0.01214617514578,0.0018449282380711,0.0092343993467297,1
0.0214053796823705,0.0031411045180452,0.0126577825423836,1
0.0214118872786273,-0.0112989258164891,-0.0042378228719194,2
0.0428360376783038,-0.3522424551246446,-0.2017289772375643,3
-0.2421870530958011,0.0072303625239839,-0.0118687834814334,4
0.5204097718140845,0.034665204773641,-0.0236161334978251,4
-0.017084372716214,0.0003575645490647,-0.0029768306701606,2
-0.0249046067083281,-0.3568566100439877,-0.0315820321486238,3
0.0128180268718199,-0.3540953834780816,-0.2035335660491136,3
-0.0081227163350871,0.0016829062030744,0.0143694741402104,1
0.0672506864675774,-0.3536957322645951,-0.2015356284363268,3
-0.0318087491938194,0.3560484909587735,0.0495600147706852,3
-0.0320088692658626,0.3556488397452871,0.0502689603752224,3
-0.2408449256320386,0.0019544313221268,0.0278536512251559,4
-0.0181160982772147,0.0022606650169102,-0.003308670723255,2
0.0079029246905538,-0.0174356939265432,0.0092343993467297,1
-0.017084372716214,0.000119676990584,-0.0033750387338739,2
-0.2416118556113315,0.0060696576595754,-0.0112131174340069,4
-0.2416885486092608,0.0195760415363296,-0.0084265367324442,4
0.0081757015590754,0.0308468725024911,0.0085646069823628,1
0.0078347304734234,-0.0172736718915464,0.0091599779729112,1
-0.2421103600978718,0.0059641390355382,-0.0115409504577202,4
